40.7729,54.5762,4,2.5116,0.7471,45503,45503,51.06504961,-114.1451979,143.9034,0,4,0.635,-0.0503,-0.0503,0.2403,0,0,1
40.2964,54.3974,4,2.5031,0.7303,46003,46003,51.06504516,-114.1451996,143.4159,0,4,0.5829,-0.0643,-0.0643,0.2337,0,0,1
39.8907,54.3471,4,2.4904,0.6701,46503,46503,51.06504188,-114.1452023,142.6917,0,4,0.4445,-0.1164,-0.1164,0.1137,0,0,1
39.6926,54.2672,4,2.4829,0.7661,47003,47003,51.06504,-114.1452029,142.259,0,4,0.6342,-0.1127,-0.1127,0.1489,0,0,1
39.5493,54.2452,4,2.4784,0.7423,47503,47503,51.06503882,-114.1452038,142.0032,0,4,0.5648,-0.139,-0.139,0.1088,0,0,1
38.9961,54.049,4,2.4824,0.8071,48003,48003,51.06503371,-114.1452059,142.2304,0,4,0.6824,-0.143,-0.143,0.159,0,0,1
38.5975,53.8718,4,2.498,0.9021,48503,48503,51.06502985,-114.145207,143.127,0,4,0.813,-0.199,-0.199,0.2252,0,0,1
38.6768,53.9264,4,2.5007,0.8851,49003,49003,51.06503072,-114.145207,143.2792,0,4,0.8101,-0.1895,-0.1895,0.1629,0,0,1
38.6814,53.9255,4,2.5042,0.89,49503,49503,51.06503075,-114.145207,143.4809,0,4,0.8162,-0.193,-0.193,0.1668,0,0,1
38.6838,53.9262,4,2.5072,0.8893,50003,50003,51.06503077,-114.1452069,143.6545,0,4,0.8149,-0.1929,-0.1929,0.1664,0,0,1
38.6905,53.9246,4,2.5108,0.8952,50503,50503,51.06503081,-114.1452069,143.859,0,4,0.8205,-0.1969,-0.1969,0.1754,0,0,1
38.6902,53.9235,4,2.5145,0.895,51003,51003,51.0650308,-114.1452069,144.0711,0,4,0.8199,-0.197,-0.197,0.1753,0,0,1
38.6996,53.9259,4,2.5165,0.9036,51503,51503,51.06503088,-114.1452068,144.1859,0,4,0.8329,-0.202,-0.202,0.1811,0,0,1
